"","GSM3359632","GSM3359633","GSM3359634","GSM3359635","GSM3359636","GSM3359637","GSM3359638","GSM3359639","GSM3359640","GSM3359641","GSM3359642","GSM3359643"
"UBXN2A",2.84255704702233,3.08264332430528,2.69223691960611,3.05346040075403,2.8942772346337,2.76647660312289,2.65064641045573,2.99791177529919,2.56464362650115,2.47870793822315,3.14585537694136,2.88930139887036
"TTC14",5.58535016419276,5.61697730644699,5.17351071108266,6.30750266162448,5.32732123985881,5.67039696781897,4.99705831881816,5.65212927719218,4.88996833100571,4.45794812334305,4.05815690728006,5.22649460939169
"C9orf85",3.71747565825277,4.33293357523335,3.26567142589421,4.28788975208759,4.17077156474931,3.83486265219915,3.13484293753592,3.9185213223248,3.29575135619679,3.38754598326158,3.59807474014222,4.07230811431404
"TLDC2",1.86275763861098,1.99827705136871,1.88828463879292,1.96987329211163,1.79442393748446,2.00450844550408,1.67949458222712,2.32787330780822,2.16569957308258,2.61806322518206,1.87788368797491,1.83373501315523
"PTH2R",2.13051612364654,1.77062933625124,2.00845483138351,1.74845274993605,1.75572665720718,1.99022813048605,1.87126220250064,1.81268826802639,1.82624445118706,1.53121225241349,1.94905586098455,1.87670079390678
"DRD5",1.88096867827747,1.75360629667466,1.8171047899054,1.3488304271811,1.80738973769847,1.71945033169408,2.1769163504701,1.796417294393,2.10728918605938,2.29104331418706,1.87334655088986,1.36799035870309
"DCST2",2.17954181659892,2.06242514511978,2.63245888720411,1.77711165047435,2.21420608810277,1.88945853035433,1.92951521623889,1.93899110713468,2.35101155962529,3.36226074255483,2.41328813651095,2.07150384378134
"SERPINA7",2.60270517925535,1.90362947946877,2.17643995500933,2.0024454846873,2.1531767210716,2.40652816894387,2.05166872087742,2.27112236716297,2.43961680434322,2.39084758783523,2.16262739307743,2.04045888603621
"CSGALNACT2",8.34975266740078,8.30234907246552,7.95255438135121,8.94234648113608,8.37749856210782,8.3384006729902,8.36760340319696,7.88209728330365,8.4488483518759,8.06369736567313,9.71285851238629,7.96072916049488
"CITED1",1.87409938747626,1.87764121734966,2.20214597206348,1.96858611011184,1.83699825848158,2.14586832766702,1.78346587819694,2.0160280821654,2.36268023443021,2.13876083420442,2.05367805428667,1.58132294390365
"TAS2R1",1.80595207519113,1.42951898966457,1.69756509246745,1.35688975927723,1.41787444088308,1.63498615513653,1.59646227544839,1.45393294629835,1.94355641683171,1.74150929549088,2.12259116993822,1.79292103580691
"MSI2",2.84667620208126,3.26505671463009,2.87358701118852,3.02396096517136,3.03445695747159,2.90462077906625,2.91028814484402,3.33439172700157,2.98702928060119,2.88431783078773,2.84300000624887,2.99190585886475
"TVP23C",2.84295843585354,2.69809637617436,3.05388636550996,2.55328454955377,2.87848704343368,2.97200032646848,2.85501823352396,2.78567032993396,3.0262210393982,3.66463136988185,2.93726721841091,2.65239265588638
"CMA1",1.5814290550374,1.28960561676174,1.56746174337008,1.47857595354541,1.56553089587575,1.46708359154888,2.04364686544084,1.35716355867417,1.81537169020693,1.61814498911019,1.38644823141625,1.7679872004448
"SLC45A2",1.9196215029491,1.58055289361822,1.79883426779964,1.55927621186081,1.74404959678922,1.65640478640488,2.07957873396058,1.83146162996807,2.16480315036427,2.22128383448584,1.92449157919879,1.7113008193926
"PCOTH",2.56462532787451,2.36276311284329,2.31031124291404,2.20634953421251,2.43976429090016,2.40651747661363,3.78954706101041,2.30726817930336,2.79287116220883,3.44050834694746,2.43793818142439,2.14654606710292
"SYCE3",2.3536738938159,2.69612798389988,2.76161685377506,2.24186519948451,2.47329735233324,2.85287509192806,2.56224868712549,2.45870989331444,3.27048144145257,2.68745709543184,2.5322009196827,2.39519307940726
"EREG",2.1462376441704,1.85675726388255,1.86678964028232,1.90336509151086,1.82941193237783,2.06277924373436,1.98537860823645,1.85220876229447,2.84852745443902,2.24212418258498,2.58827714291778,1.86302032266385
"MAP3K10",3.7274503979089,3.58487853783731,3.74995908685752,3.45588671365085,3.58219504699015,3.5737880606704,3.71769716598128,3.64862000078988,4.07247016523736,4.16119894653834,3.44518343185908,3.37435779551521
"PNPLA7",4.4992136287893,4.40760175562252,4.87945252161636,4.28125649370895,4.36510801368631,4.51051380544014,4.86811783004159,4.23217180334964,4.56318983903234,5.24861875014573,4.6427278917901,4.35872388619237
"GCM1",2.33203115765714,1.80499380119673,2.07907169080884,1.91656705224659,2.12190856772528,2.01841231409401,2.85733815177568,2.07747434805534,2.09862555780363,1.72934453132194,2.15708890606798,1.5973457499295
"PIGW",2.10602542524694,2.33438628397095,1.50544909547991,2.27056903361192,2.35090633236777,2.21218549430632,2.42144333031241,1.86496780067377,1.86222384537944,1.58595987616055,1.48993804423937,1.98985078388979
"SLITRK4",3.62377244175607,3.71170555479049,3.63329245531858,4.35493785346632,3.88727626757162,3.34989980434462,4.24461261477374,4.17173129151054,3.98515991048592,4.70120232756296,4.64609698780504,4.85044685357165
"AJAP1",1.85651639633905,1.84568840732397,2.11860770992558,1.76983263227266,1.93160084286901,1.85829339336485,2.05251218877406,1.81760836045487,2.18250738345974,2.05018698427564,2.04537733741157,2.01232397650318
"HOXD3",2.16751961858757,1.6066665671772,2.54798293164759,1.69778242473702,2.03960938879967,2.00068579433705,1.97064472305745,2.07236773473243,1.82928158307483,1.92793270711352,1.84276788262482,1.89121677304073
"DNAH8",3.18234685090169,2.65092832521816,2.76955429604845,2.54470940792078,2.80056593847205,2.53214584982535,3.12644338297331,2.41175193623784,3.53449112074386,4.11695526108177,2.81488454058921,2.59990941225103
"IL36RN",1.99418028662583,1.9723646605929,2.19178090917175,1.76951527823476,1.88980673164794,2.06480976171355,2.19626524334751,1.83945705764032,2.27367623514586,2.54070767009703,1.84512677668509,1.82086095277565
"CHSY3",1.90176403625591,2.00762970798314,2.45193315510181,2.18595667051961,2.21297933304473,2.67049220888814,2.02075067209209,2.12593969265199,2.4477898506341,3.7905711339143,2.17502938333213,2.1711575472011
"NUP62CL",1.96595280196231,1.63609767819708,1.62540411710841,1.95934362047665,1.63411639552053,1.37539667531543,1.49827303961211,1.72072789501801,2.1721366480157,1.88216733633733,1.32189615023485,1.55812601402377
"CECR2",1.86507074205117,1.78405928324726,2.23150322623017,1.53165928445295,1.79569663989936,1.61160553199187,2.20509199667977,1.83524170830255,1.89573817869969,1.99002750322842,1.9780602109603,1.7001023307776
"PAK3",4.31351759326583,3.88939683065483,4.02821568658859,3.64740200542893,3.78982693070351,4.25268749930138,4.06732664901327,3.70679335004831,4.64012251408181,4.31165469846779,3.78587266525088,3.51357362413197
"ATP4B",1.88545134574661,1.8091383435173,2.0361689239226,1.6847713131824,2.07324732927965,2.06621955044639,2.53754273149013,1.91427398292535,1.96560876176298,3.62324484595943,2.16353044563486,1.89184129257924
"C20orf202",3.77218028084428,3.58324372288884,3.97051161717595,3.12278814747876,3.32288372180676,3.93621052872286,4.35862458094408,3.10420276596696,4.06894106954293,4.53836076728808,3.22497689444516,3.42425973445356
"C17orf107",1.8868536733557,1.94848382707083,2.10404547697074,1.59213308143978,1.86826598692317,1.76565169571627,2.34280362857538,1.60776077054464,2.12063716765071,2.0361689239226,1.97730473309923,1.8868536733557
"SYT3",1.65182586684095,1.61733727526707,1.93093113795729,1.58325329082693,1.72978073073973,1.66756849129083,1.50740581390833,1.54921334833531,2.2461663720216,2.11165234698422,1.70081023681226,1.5241989283306
"DNAH6",2.59925540318831,2.29106026597222,2.42230687683456,2.24525895222724,2.47815713423158,2.51579688366599,2.46505175280941,2.29537616601754,3.06768775034658,2.91566534085079,2.49477442376441,2.32520519976616
"SEC14L5",3.59514180370348,3.45532322133525,3.20686295072568,2.84042358103113,2.99557764668046,3.48464020026389,3.43603873142166,3.50219135729704,3.3093454961867,3.30791110851581,3.64457173847336,3.3329595863717
"MEGF11",2.3768526079823,2.14365615443813,2.54155301766303,2.10042983639983,2.49830203996347,2.35611431682179,2.93038861911311,2.18760447038938,2.81739074259541,2.20512913915094,2.50267981400118,2.27525030903227
"CC2D2A",2.12370542041845,1.85094016586676,1.93121879159894,1.74502115333013,1.8058748417913,1.92775984667727,1.90066929570529,2.06725983491328,2.25317035676858,2.33573731066672,1.65066863991736,1.67988733758012
"RBM44",2.19002483903802,1.90559034452858,1.87562711900387,2.28477021784848,1.78319230627668,2.13624812485172,2.27137338289403,1.88032459544727,2.03887985844764,2.16813252535148,2.52940143220642,1.81161350501831
"SPATA31F1",2.40982390930425,2.22693811460126,2.63193250778577,2.26762307829651,2.46591419783968,2.64639194379216,2.71345286332754,2.46849959984777,2.86234694376821,3.0749307705931,2.73528667484507,2.22869674961423
"ESPNL",4.91920869928438,4.69106847064748,5.27467483690237,4.10476038111322,4.80147056524946,4.99003545946816,4.73267612020918,4.57623809234677,5.77741781560119,5.08422769838429,4.95491902785445,4.5518143274559
"GAPT",5.79613624025097,6.78591112354922,6.2578208219164,6.7846504953903,7.22169711843612,6.35792007255149,4.6813126562043,7.41314812780669,6.24708320875733,4.77293007065933,6.18018542326115,5.90358640387518
"GRIN3A",2.17563387510398,2.27583480577424,2.58963098248393,2.23410491730419,1.94567632595704,2.23190566675635,2.715196750649,5.13901250371514,3.65460528976381,3.09586008119538,2.17997244126988,5.10587546829263
"CCDC120",3.24056149929465,3.01010312072954,3.20439649753136,2.79625969036884,2.91204026313845,3.11279619425315,3.09821521452388,2.81698628174021,3.19459318149047,3.36159629604704,2.81242689761934,2.83215170723836
"RUFY2",2.88939472635087,2.82190178939647,2.71767752054621,2.98531670829602,2.92719292713018,2.81181742783782,2.69165373803816,2.92695958396262,2.66140818690468,2.60171517605116,2.72134011709762,2.66643955385158
"ALOXE3",2.55105360869944,2.2355067412624,2.52326235777684,2.07168339700584,2.30820808304177,2.48493757238662,2.66357779628316,2.09324978555498,2.84176566132854,2.56048194285143,2.34772586144571,2.33374718201544
"RNF152",3.01739266080034,2.61486749802012,2.83852815094648,2.699442980678,2.62479442236826,2.78853261941139,2.83921056476807,2.7772847997766,3.05748743009957,2.92414819903972,2.79837962951742,2.51083901965829
"FOXD4",3.27083486279478,3.23293171782576,3.47636972566609,2.81930884074255,3.28966565465567,3.28116712040153,3.82029555912277,3.11730130258653,3.56172839686953,3.63055217044514,3.35151210837995,2.97683937500966
"NLRP11",1.83637134911126,1.33113260828844,1.52619347523631,1.49747120602689,1.76158019178923,1.64661810106374,1.78346587819694,1.6224273834786,1.90106474218813,2.24119967024865,1.61931834962392,1.86609925946717
"CCDC57",3.57215984167689,3.6663379551499,3.71088535999902,3.33132922098572,3.71872566248731,3.77779931682807,3.94615370110147,3.49690431756043,3.85904467821992,3.61230497271269,3.6720703272798,3.13116222269189
"PGLYRP4",3.45189336346983,3.36834393943332,3.81548374744766,2.86404169317082,3.13560738875602,3.39059811293066,3.54971994200552,3.20353483794316,4.01350667097348,3.77713087266949,3.26864674025856,3.08986673645493
"PSMD12",4.51145475690893,4.87168999267297,4.26524461627722,5.14688851601366,4.7590854711343,4.5339137144757,4.06968301022767,5.08791729097198,4.46285501415338,3.92588183220534,5.34985802443671,5.26654556941172
"NME8",4.37819504232299,4.21995368101374,4.3354843382965,5.45482492727222,4.24452625434461,5.0442850398569,3.78790344618973,5.3713478335392,4.06049366049792,4.40137597408833,3.10741369424378,3.89165539849501
"DSCR4",2.46412082532583,2.17950607842383,2.33955003791041,1.85838713093433,2.24719741782501,2.14924757844845,2.13202414928896,2.17277695499477,2.89799015781076,2.29058719126031,2.33955003791041,2.10369492317023
"RGSL1",2.02861179192036,2.0894235013343,2.28922620334431,1.95372865398744,1.78658419015106,2.07609592196858,2.64095916328563,1.90776940569698,2.11438914840955,1.90718449121235,1.93395187739568,1.98449869371211
"BMERB1",3.43987608447414,3.31546084561376,3.40813681834745,3.13815108728695,3.25163480970659,3.53909683450571,3.5459821440225,3.06485203097286,3.64210552308991,3.78164777394676,3.16113886902539,3.21003502401943
"FFAR1",4.51129160002085,4.01475977329479,4.22821489408575,3.3329595863717,4.00682345319589,4.37019132744912,4.76258507986336,3.79831315117724,4.40544801964771,4.49110297053127,4.09333564639785,4.12480060947483
"OOEP",4.27731654388631,4.04224179523053,4.5596381667421,4.20419907525076,4.20206018533196,4.49708013021871,4.47756233012429,3.84834719020854,4.56437913746952,5.05241731848497,4.7529124053255,4.17982438084936
"PRDM16",2.25224100098073,2.07202045196915,2.34245698060777,1.8647241194924,2.25916710245022,2.21605900040734,2.56464846980912,2.11589462765315,2.57250876153018,2.58029078576901,2.23220199363491,2.12000361232357
"EYA4",2.00579015768049,1.93139819495125,2.2435562432029,1.89888713801797,2.12879891065233,2.14367918459386,2.12301023287415,2.01666648020199,1.98913229900332,2.37383159693972,1.92836320251364,1.90807975211415
"TMEM184A",3.46635521036129,3.35844068165802,3.9916011004105,3.33711099567122,3.63771284432295,3.83097805630487,3.84938937549446,3.26080699148632,4.26343449448583,3.80795020224462,3.60694843758026,3.27182745082174
"SANBR",3.19328743624706,3.24498680296376,3.16029557083758,3.3329595863717,3.44618762713166,3.16422935032471,2.53569051359037,2.60384617208849,2.82798749507046,2.72791740731629,2.60384617208849,3.22316055506979
"SIRPB1",5.61702997134854,3.07494729620138,3.63101877620932,2.92326360266738,3.29269491655614,3.46403106246636,3.15509687822716,3.38113125677146,3.83723683441241,5.62450297460778,3.16679091187943,4.7928903968659
"VSX2",3.05706620756481,2.94222883642326,3.24612303788775,2.87107350393259,2.98100395687795,2.96123951728276,3.01739739244972,2.83219738611774,3.29532948049444,3.00019842033617,2.98705711323822,2.78777582661978
"EPX",2.96687419809656,2.86776376968969,3.25534524478678,2.86520357752769,3.2177830866565,3.18878235334453,2.7399900773539,3.02911996864815,3.11929795160711,2.34286483400175,2.96500058726262,2.67962424909781
"ARHGAP24",3.35432583950634,3.06928927138531,3.41743899023885,3.45849096194576,3.18629281488606,3.20574082407081,3.32787906341343,2.96832146777265,3.2047241519919,2.80191264246476,2.8241857157726,2.97930418589246
"PROK2",8.49998535934654,7.08314579015852,9.5962822451927,9.11628923560882,9.09866949710789,9.14933727256185,7.97066323911757,7.9794455387326,7.17399864079587,6.4636531128896,5.88455387366006,6.69610321308269
"HHIPL1",2.99134075366189,2.92244881232096,3.22696345822698,2.69883556348493,3.07374083857221,3.2140274538428,3.38535321331949,2.99400926650903,3.42178582032764,3.97570735714945,3.24601629405815,2.67005717885978
"RIC1",3.28093585532478,3.35276270331266,2.9642118715578,3.89939426443725,3.46292315978792,3.21779335449611,3.305462845394,3.47935325117077,3.13962297071019,3.26521141072363,3.9215431408173,3.48560891652034
"KCNJ5-AS1",3.04343536359078,2.98953631183036,3.3141931744035,2.39502437880803,2.86035340149546,3.0396443044001,3.3902596925437,2.92751321905476,3.4663480502293,3.22132059458041,3.19305437254402,2.95272241437766
"DCANP1",2.86876583441646,2.65664543009813,2.63166542644828,2.27034418850307,2.66114880848246,2.40155142588205,2.75146955025589,2.69675453084753,2.86064437731792,2.74059928564369,2.5349754949949,2.31311628692699
"CPN2",2.10032832316282,2.33623479688292,2.43847677258346,1.78292554924445,2.20639868359503,2.29660690842548,2.24717732277495,2.07363228815486,2.71461094494057,2.37233087732565,1.95751646437426,2.09369304606861
"TMEM171",2.11892234276707,1.76918677082433,2.47842294020944,1.88733369555519,2.16009308274137,2.12898204747923,2.25318117860689,1.99129540425673,2.39041218793733,2.27155481732897,1.96325157656653,2.2768402544793
"ABCB4",2.13757006006587,1.86059925706132,1.63941336821674,2.40214704795881,1.73117263460051,1.83469304249958,1.7596158024696,1.6694486288401,1.71643456259726,1.76249046459159,1.70538248772925,1.74985080323946
"TMEM217",2.22810575549728,2.00987892592776,2.54805110566107,1.80534632626788,2.21833336224071,2.08112801148811,2.17332261426613,2.05470951594281,2.48138382315649,2.42831249287851,2.37684231254573,2.03231460315044
"MAP2K4",5.01551213679486,4.87225569576275,5.38006020888875,4.89418855048776,5.17162474899209,5.49636739252659,4.0289427289505,5.09906922658035,3.80634251744039,3.63641532918848,3.95454807113094,4.75583647082461
"SPATA19",2.18990424039953,2.06072992672037,2.27360459253587,1.75147784062942,2.02120201207423,2.00190257442967,2.69071420952378,2.14632485919713,2.05712725151949,1.88165057013457,2.44501931111331,1.87038528304666
